Dates,Year,Month,Day,Hour,Rented Bike Count,RR1,FF,DD,FXI,T,TD,U,DHUMI80,TSV,VV,GLO,weekday,Seasons,Holiday
2023-03-07,2023,3,7,23,70,0.0,1.6,290.0,7.0,7.4,6.7,95.0,60.0,9.8,1810.0,0.0,Tuesday,Hiver,No Holiday
2023-03-08,2023,3,8,0,43,0.0,1.5,280.0,5.2,6.5,5.9,96.0,60.0,9.3,3010.0,0.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,1,23,0.0,1.7,320.0,4.8,6.1,5.3,95.0,60.0,8.9,2713.0,0.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,2,7,0.0,1.9,340.0,6.5,5.8,5.1,95.0,60.0,8.8,650.0,0.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,3,8,0.0,1.4,270.0,4.0,4.9,4.1,95.0,60.0,8.2,1110.0,0.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,4,9,0.2,0.8,70.0,2.3,5.0,4.1,94.0,60.0,8.2,2265.0,0.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,5,19,0.0,0.8,70.0,1.9,6.2,3.9,85.0,60.0,8.1,5465.0,0.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,6,46,0.0,1.1,80.0,3.8,6.9,2.5,73.0,46.0,7.3,5843.0,0.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,7,282,0.0,0.9,300.0,3.2,6.9,4.1,83.0,37.0,8.2,6974.0,11.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,8,457,0.0,0.8,230.0,2.7,10.1,5.1,71.0,24.0,8.8,8068.0,47.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,9,323,0.0,0.7,160.0,2.5,11.3,4.5,63.0,0.0,8.4,8673.0,134.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,10,262,0.0,1.6,230.0,4.6,12.7,5.6,62.0,0.0,9.1,8049.0,76.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,11,348,0.0,1.9,230.0,4.5,13.2,4.3,55.0,0.0,8.3,11732.0,141.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,12,532,0.0,1.5,260.0,4.9,13.8,7.1,64.0,0.0,10.1,23872.0,195.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,13,408,0.0,1.0,240.0,3.8,14.5,8.3,66.0,0.0,10.9,46039.0,112.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,14,378,0.0,1.5,100.0,3.0,15.8,8.8,63.0,0.0,11.3,48104.0,116.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,15,451,0.0,1.0,40.0,3.8,16.7,9.2,61.0,0.0,11.6,46343.0,107.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,16,519,0.0,0.0,0.0,2.9,16.1,8.5,61.0,0.0,11.1,37390.0,62.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,17,684,0.0,1.0,190.0,3.1,15.3,8.9,66.0,0.0,11.4,41325.0,22.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,18,641,0.0,0.9,290.0,3.3,12.9,9.2,78.0,0.0,11.6,35904.0,2.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,19,498,0.0,1.8,90.0,3.9,11.9,9.4,85.0,45.0,11.8,30910.0,0.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,20,303,0.0,2.5,100.0,6.2,11.7,9.4,86.0,60.0,11.8,25685.0,0.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,21,175,0.0,1.4,70.0,3.9,11.8,9.2,84.0,60.0,11.6,16712.0,0.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,22,137,0.0,2.1,70.0,3.6,12.0,8.7,80.0,60.0,11.2,16335.0,0.0,Wednesday,Hiver,No Holiday
2023-03-08,2023,3,8,23,116,0.0,1.1,110.0,3.9,11.0,7.8,81.0,33.0,10.6,11627.0,0.0,Wednesday,Hiver,No Holiday
2023-03-09,2023,3,9,0,72,0.0,0.5,250.0,3.3,11.4,8.8,84.0,60.0,11.3,8853.0,0.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,1,31,0.0,1.1,340.0,6.5,11.8,8.1,78.0,47.0,10.8,11626.0,0.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,2,21,0.0,2.0,70.0,4.3,11.5,8.4,81.0,14.0,11.0,14010.0,0.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,3,7,0.0,0.5,330.0,3.1,11.5,8.4,81.0,60.0,11.0,7437.0,0.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,4,18,0.0,1.3,280.0,3.2,11.9,8.4,79.0,58.0,11.0,5511.0,0.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,5,18,0.0,0.6,300.0,3.1,10.6,8.0,84.0,51.0,10.7,8891.0,0.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,6,55,0.0,1.0,290.0,4.0,10.6,8.4,86.0,60.0,11.0,12732.0,0.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,7,283,0.0,1.1,280.0,3.3,11.5,9.2,86.0,60.0,11.6,12528.0,14.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,8,451,0.0,2.5,270.0,4.8,12.7,9.6,81.0,60.0,11.9,15885.0,45.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,9,281,0.0,2.1,250.0,4.4,12.9,10.6,86.0,60.0,12.8,13880.0,66.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,10,248,0.0,3.1,250.0,6.1,14.4,10.6,78.0,42.0,12.8,18033.0,116.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,11,294,0.0,2.5,270.0,5.7,15.2,9.9,71.0,0.0,12.2,25669.0,127.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,12,490,0.0,1.9,260.0,5.7,16.2,10.8,70.0,0.0,12.9,31955.0,140.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,13,388,0.0,2.7,270.0,5.4,16.5,9.2,62.0,0.0,11.6,31517.0,107.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,14,347,0.0,2.5,240.0,5.0,15.3,10.5,73.0,0.0,12.7,29428.0,100.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,15,417,0.0,2.1,250.0,4.8,15.9,9.3,65.0,0.0,11.7,24855.0,127.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,16,552,0.0,1.7,250.0,4.8,15.9,9.8,67.0,0.0,12.1,46046.0,63.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,17,723,0.0,1.3,260.0,3.3,14.8,9.8,72.0,0.0,12.1,18764.0,52.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,18,654,0.0,0.0,0.0,1.8,12.5,9.6,82.0,28.0,11.9,25078.0,5.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,19,485,0.0,1.1,50.0,2.6,11.4,8.8,84.0,54.0,11.3,23921.0,0.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,20,307,0.0,1.2,60.0,3.8,12.3,8.0,75.0,39.0,10.7,23475.0,0.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,21,210,0.0,2.3,70.0,3.8,11.8,7.3,74.0,0.0,10.2,14339.0,0.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,22,142,0.0,2.1,310.0,5.6,11.6,7.6,76.0,0.0,10.4,4470.0,0.0,Thursday,Hiver,No Holiday
2023-03-09,2023,3,9,23,98,0.2,1.9,270.0,8.3,10.7,9.2,90.0,44.0,11.6,29896.0,0.0,Thursday,Hiver,No Holiday
2023-03-10,2023,3,10,0,56,0.0,0.5,320.0,3.6,9.9,8.5,91.0,60.0,11.1,2061.0,0.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,1,22,0.0,1.2,300.0,4.3,10.0,8.4,90.0,60.0,11.0,1343.0,0.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,2,14,0.0,1.1,310.0,5.8,9.8,8.5,92.0,60.0,11.1,1385.0,0.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,3,11,0.2,1.6,270.0,5.5,9.7,8.5,92.0,60.0,11.1,11201.0,0.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,4,18,0.0,2.1,280.0,6.2,10.4,8.4,87.0,60.0,11.0,12548.0,0.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,5,19,0.0,2.6,280.0,6.9,10.3,8.1,86.0,60.0,10.8,21412.0,0.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,6,61,0.0,3.7,270.0,7.4,11.2,9.8,91.0,60.0,12.1,41100.0,0.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,7,279,0.0,6.9,260.0,14.8,13.2,8.7,74.0,28.0,11.2,29800.0,12.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,8,399,0.0,6.6,260.0,16.6,13.7,9.3,75.0,0.0,11.7,21484.0,49.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,9,278,0.0,5.9,260.0,17.1,15.8,6.2,53.0,0.0,9.5,26026.0,96.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,10,188,0.0,5.8,260.0,16.2,17.0,5.0,45.0,0.0,8.7,18323.0,182.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,11,239,0.0,7.4,270.0,18.8,17.1,4.5,43.0,0.0,8.4,13864.0,218.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,12,402,0.0,5.6,270.0,13.7,18.1,3.9,39.0,0.0,8.1,12143.0,210.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,13,436,0.0,6.1,280.0,13.2,17.4,4.6,43.0,0.0,8.5,11771.0,226.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,14,475,0.0,6.6,280.0,20.6,17.6,1.5,34.0,0.0,6.8,10108.0,197.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,15,519,0.0,6.2,280.0,16.0,17.7,2.1,35.0,0.0,7.1,9372.0,157.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,16,627,0.0,3.9,270.0,13.6,16.8,2.1,37.0,0.0,7.1,12213.0,87.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,17,715,0.0,4.2,270.0,13.4,15.0,1.1,39.0,0.0,6.6,45863.0,32.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,18,665,0.0,4.2,280.0,12.6,14.0,2.3,45.0,0.0,7.2,47342.0,0.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,19,477,0.0,4.9,270.0,12.8,13.7,2.9,48.0,0.0,7.5,52151.0,0.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,20,340,0.0,4.3,280.0,13.4,13.1,3.9,54.0,0.0,8.1,60000.0,0.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,21,248,0.0,3.0,280.0,10.0,12.6,4.5,58.0,0.0,8.4,57137.0,0.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,22,193,0.0,2.6,290.0,9.3,12.0,5.0,62.0,0.0,8.7,59047.0,0.0,Friday,Hiver,No Holiday
2023-03-10,2023,3,10,23,119,0.0,2.0,300.0,7.7,11.1,5.6,69.0,0.0,9.1,49804.0,0.0,Friday,Hiver,No Holiday
2023-03-11,2023,3,11,0,91,0.0,2.3,280.0,6.9,11.0,5.9,71.0,0.0,9.3,46766.0,0.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,1,78,0.0,2.4,280.0,6.8,11.5,6.7,72.0,0.0,9.8,40037.0,0.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,2,51,0.0,3.1,290.0,8.5,11.8,7.7,76.0,0.0,10.5,38048.0,0.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,3,28,0.0,3.2,280.0,8.3,12.5,10.0,85.0,34.0,12.3,45561.0,0.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,4,19,0.0,2.9,280.0,6.8,12.7,10.8,88.0,60.0,12.9,45340.0,0.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,5,13,0.0,1.7,310.0,6.2,12.9,10.6,86.0,60.0,12.8,42539.0,0.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,6,18,0.0,2.0,290.0,5.8,12.5,10.5,88.0,60.0,12.7,36878.0,0.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,7,48,0.0,3.0,280.0,7.5,14.0,11.0,82.0,60.0,13.1,17090.0,17.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,8,87,0.0,3.7,270.0,8.4,16.7,11.7,72.0,12.0,13.7,34273.0,82.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,9,182,0.0,5.1,250.0,10.0,17.7,12.1,70.0,0.0,14.1,36918.0,132.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,10,242,0.0,4.3,250.0,10.0,17.4,11.9,70.0,0.0,13.9,47237.0,142.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,11,339,0.0,5.6,260.0,11.2,17.8,11.6,67.0,0.0,13.6,44925.0,130.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,12,353,0.0,5.7,270.0,13.0,20.8,12.2,58.0,0.0,14.2,29826.0,223.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,13,377,0.0,5.3,260.0,13.9,17.6,11.4,67.0,0.0,13.5,44118.0,68.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,14,486,0.0,5.2,260.0,12.8,17.6,11.4,67.0,0.0,13.5,42370.0,114.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,15,521,0.0,3.6,260.0,14.2,16.7,11.4,71.0,0.0,13.5,27603.0,82.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,16,543,0.0,5.2,260.0,13.8,16.9,11.2,69.0,0.0,13.3,19416.0,121.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,17,622,0.0,4.1,260.0,10.5,17.2,11.2,68.0,0.0,13.3,18519.0,72.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,18,666,0.0,3.4,270.0,9.5,17.4,9.0,58.0,0.0,11.5,48443.0,8.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,19,516,0.0,2.3,260.0,8.7,15.6,8.5,63.0,0.0,11.1,60000.0,0.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,20,377,0.0,2.5,270.0,7.7,15.4,9.3,67.0,0.0,11.7,60000.0,0.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,21,287,0.0,2.0,260.0,5.9,14.3,8.9,70.0,0.0,11.4,59217.0,0.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,22,279,0.0,1.4,270.0,5.2,12.7,8.8,77.0,0.0,11.3,59989.0,0.0,Saturday,Hiver,Public Holiday
2023-03-11,2023,3,11,23,204,0.0,2.7,270.0,4.9,11.5,8.5,82.0,24.0,11.1,59931.0,0.0,Saturday,Hiver,Public Holiday
2023-03-12,2023,3,12,0,191,0.0,2.7,260.0,5.5,11.5,8.9,84.0,60.0,11.4,59854.0,0.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,1,102,0.0,2.7,250.0,7.1,11.4,8.4,82.0,60.0,11.0,59988.0,0.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,2,69,0.0,0.9,160.0,5.3,10.4,8.0,85.0,60.0,10.7,59782.0,0.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,3,46,0.0,0.6,200.0,3.5,10.0,7.6,85.0,60.0,10.4,56131.0,0.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,4,29,0.0,1.2,270.0,5.8,9.7,7.4,86.0,60.0,10.3,59499.0,0.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,5,18,0.0,2.0,260.0,5.9,10.0,7.7,86.0,60.0,10.5,59497.0,0.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,6,22,0.0,2.6,270.0,6.8,9.8,7.7,87.0,60.0,10.5,58155.0,0.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,7,51,0.0,2.9,250.0,5.8,11.7,8.1,79.0,59.0,10.8,44720.0,21.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,8,95,0.0,2.7,240.0,6.3,14.2,8.1,67.0,0.0,10.8,57129.0,87.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,9,133,0.0,3.6,250.0,8.5,17.1,7.7,54.0,0.0,10.5,40945.0,154.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,10,235,0.0,3.0,280.0,11.0,18.7,6.2,44.0,0.0,9.5,20816.0,203.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,11,265,0.0,4.0,280.0,13.2,19.9,5.5,39.0,0.0,9.0,12450.0,233.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,12,349,0.0,3.6,280.0,11.6,21.0,5.0,35.0,0.0,8.7,13034.0,243.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,13,388,0.0,4.7,270.0,11.2,21.2,3.8,32.0,0.0,8.0,22642.0,225.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,14,411,0.0,4.8,280.0,13.2,21.2,3.4,31.0,0.0,7.8,10729.0,229.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,15,505,0.0,4.7,290.0,15.7,21.6,3.2,30.0,0.0,7.7,7742.0,212.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,16,619,0.0,3.8,290.0,13.3,21.1,3.2,31.0,0.0,7.7,11297.0,155.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,17,670,0.0,3.6,280.0,12.0,19.0,4.6,39.0,0.0,8.5,20794.0,67.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,18,611,0.0,2.6,290.0,8.8,16.9,5.1,46.0,0.0,8.8,60000.0,5.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,19,466,0.0,1.7,310.0,6.2,15.2,5.5,52.0,0.0,9.0,52779.0,0.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,20,246,0.0,0.0,0.0,4.4,14.0,6.1,59.0,0.0,9.4,40918.0,0.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,21,149,0.0,0.9,30.0,2.2,14.7,5.5,54.0,0.0,9.0,39764.0,0.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,22,151,0.0,1.4,270.0,2.6,14.0,5.3,56.0,0.0,8.9,43424.0,0.0,Sunday,Hiver,Public Holiday
2023-03-12,2023,3,12,23,152,0.0,2.0,280.0,4.1,13.2,5.8,61.0,0.0,9.2,43622.0,0.0,Sunday,Hiver,Public Holiday
2023-03-13,2023,3,13,0,35,0.0,1.5,310.0,3.6,13.1,5.8,61.0,0.0,9.2,55658.0,0.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,1,16,0.0,0.7,300.0,2.5,12.7,7.0,68.0,0.0,10.0,60000.0,0.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,2,12,0.0,1.3,270.0,3.2,11.6,9.3,86.0,34.0,11.7,58885.0,0.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,3,3,0.0,0.6,40.0,3.3,11.5,9.4,87.0,60.0,11.8,59709.0,0.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,4,10,0.0,0.9,310.0,1.8,11.7,9.3,85.0,60.0,11.7,53844.0,0.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,5,15,0.0,0.8,80.0,2.5,9.8,7.8,88.0,60.0,10.6,48697.0,0.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,6,58,0.0,2.0,70.0,4.3,11.0,7.1,77.0,33.0,10.1,33896.0,0.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,7,245,0.0,1.1,100.0,4.4,12.2,7.6,73.0,10.0,10.4,33323.0,19.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,8,381,0.0,3.7,100.0,7.4,16.3,8.0,58.0,0.0,10.7,37146.0,90.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,9,289,0.0,3.3,130.0,7.9,18.8,9.6,55.0,0.0,11.9,35046.0,154.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,10,210,0.0,3.7,120.0,11.5,19.0,10.5,58.0,0.0,12.7,33170.0,94.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,11,240,0.0,2.9,130.0,7.9,18.6,10.4,59.0,0.0,12.6,26995.0,121.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,12,417,0.0,3.9,140.0,10.6,19.8,11.3,58.0,0.0,13.4,14973.0,220.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,13,416,0.0,4.5,130.0,11.6,20.7,11.3,55.0,0.0,13.4,9349.0,242.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,14,312,0.0,5.9,130.0,12.8,19.1,10.6,58.0,0.0,12.8,7201.0,198.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,15,410,0.0,5.2,140.0,16.9,17.8,10.9,64.0,0.0,13.0,11447.0,115.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,16,551,0.0,5.5,120.0,16.0,16.0,11.0,72.0,0.0,13.1,11968.0,62.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,17,671,0.0,5.5,120.0,14.4,15.3,10.9,75.0,0.0,13.0,22015.0,35.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,18,595,0.0,6.0,110.0,14.7,14.6,11.0,79.0,8.0,13.1,48790.0,8.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,19,402,0.0,3.6,120.0,12.9,14.6,11.0,79.0,42.0,13.1,42663.0,0.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,20,241,0.0,3.9,120.0,13.5,14.4,10.8,79.0,0.0,12.9,41167.0,0.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,21,179,0.0,4.2,100.0,13.3,14.8,10.8,77.0,27.0,12.9,42022.0,0.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,22,134,0.0,4.3,140.0,12.7,14.8,11.0,78.0,0.0,13.1,34723.0,0.0,Monday,Hiver,No Holiday
2023-03-13,2023,3,13,23,80,0.0,5.2,180.0,15.9,14.6,11.3,81.0,7.0,13.4,12559.0,0.0,Monday,Hiver,No Holiday
2023-03-14,2023,3,14,0,42,0.4,0.7,340.0,8.3,13.5,12.1,91.0,60.0,14.1,32720.0,0.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,1,14,0.6,3.0,290.0,13.8,10.8,8.4,85.0,60.0,11.0,40064.0,0.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,2,6,0.0,1.6,330.0,11.0,11.2,6.1,71.0,32.0,9.4,60000.0,0.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,3,4,0.0,3.1,270.0,8.8,10.2,6.8,80.0,3.0,9.9,60000.0,0.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,4,22,0.0,1.1,330.0,6.2,8.7,6.8,88.0,60.0,9.9,60000.0,0.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,5,13,0.0,2.0,290.0,6.8,8.8,6.7,87.0,60.0,9.8,59197.0,0.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,6,56,0.0,2.1,280.0,6.5,9.1,6.4,83.0,60.0,9.6,58695.0,0.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,7,337,0.0,4.1,270.0,8.8,11.2,6.4,72.0,21.0,9.6,44890.0,10.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,8,406,0.0,5.1,270.0,13.8,12.8,7.7,71.0,0.0,10.5,44097.0,50.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,9,276,0.0,6.9,270.0,14.4,13.2,7.0,66.0,0.0,10.0,43684.0,66.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,10,215,0.0,6.9,270.0,16.4,13.6,6.8,64.0,0.0,9.9,30615.0,95.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,11,323,0.0,6.2,270.0,15.9,14.7,4.6,51.0,0.0,8.5,18141.0,149.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,12,468,0.0,6.2,270.0,18.0,16.6,5.3,47.0,0.0,8.9,11106.0,233.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,13,431,0.0,5.6,270.0,20.2,16.8,4.1,43.0,0.0,8.2,7034.0,258.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,14,352,0.0,6.6,270.0,16.7,18.2,3.2,37.0,0.0,7.7,5091.0,232.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,15,394,0.0,4.9,290.0,17.4,15.8,2.3,40.0,0.0,7.2,4143.0,215.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,16,526,0.0,4.4,290.0,19.2,17.3,2.1,36.0,0.0,7.1,4158.0,141.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,17,697,0.0,4.3,290.0,13.8,14.2,0.4,39.0,0.0,6.3,9781.0,68.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,18,708,0.0,3.7,270.0,17.3,13.2,0.6,42.0,0.0,6.4,60000.0,11.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,19,462,0.0,3.6,260.0,11.1,12.3,1.3,47.0,0.0,6.7,60000.0,0.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,20,299,0.0,3.3,270.0,9.7,11.3,1.9,52.0,0.0,7.0,60000.0,0.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,21,175,0.0,4.0,270.0,10.3,10.6,1.5,53.0,0.0,6.8,60000.0,0.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,22,138,0.0,3.5,270.0,11.4,9.9,0.4,52.0,0.0,6.3,59860.0,0.0,Tuesday,Hiver,No Holiday
2023-03-14,2023,3,14,23,116,0.0,5.3,280.0,15.9,10.6,0.0,48.0,0.0,6.1,59499.0,0.0,Tuesday,Hiver,No Holiday
2023-03-15,2023,3,15,0,63,0.0,4.7,280.0,14.1,9.9,0.2,51.0,0.0,6.2,60000.0,0.0,Wednesday,Hiver,No Holiday
2023-03-15,2023,3,15,1,29,0.0,3.7,280.0,15.4,9.5,0.6,54.0,0.0,6.4,56096.0,0.0,Wednesday,Hiver,No Holiday
2023-03-15,2023,3,15,2,17,0.0,3.1,270.0,11.5,8.4,1.1,60.0,0.0,6.6,56635.0,0.0,Wednesday,Hiver,No Holiday
2023-03-15,2023,3,15,3,11,0.0,2.8,270.0,11.7,7.6,1.1,63.0,0.0,6.6,57279.0,0.0,Wednesday,Hiver,No Holiday
2023-03-15,2023,3,15,4,13,0.0,3.6,260.0,10.6,7.6,1.1,63.0,0.0,6.6,56564.0,0.0,Wednesday,Hiver,No Holiday
2023-03-15,2023,3,15,5,18,0.0,3.6,260.0,9.5,7.3,1.3,66.0,0.0,6.7,53661.0,0.0,Wednesday,Hiver,No Holiday
